hourstamp,actual_kwh,charged_price_ct,spot_ct
2026-06-10 00:00:00,4.66,42.78,9.396
2026-06-10 00:15:00,4.029,38.35,9.189
2026-06-10 00:30:00,2.25,38.35,9.061
2026-06-10 00:45:00,0.41,38.35,8.941
2026-06-10 01:00:00,2.53,38.35,8.811
2026-06-10 01:15:00,1.958,38.35,8.693
2026-06-10 01:30:00,0.472,38.35,8.646
2026-06-10 01:45:00,2.428,38.35,8.578
2026-06-10 02:00:00,2.05,38.35,8.532
2026-06-10 02:15:00,3.097,38.35,8.466
2026-06-10 02:30:00,3.223,38.35,8.456
2026-06-10 02:45:00,0.7,38.35,8.441
2026-06-10 03:00:00,0.375,38.35,8.353
2026-06-10 03:15:00,1.015,38.35,8.362
2026-06-10 03:30:00,1.102,38.35,8.417
2026-06-10 03:45:00,1.679,38.35,8.468
2026-06-10 04:00:00,1.088,38.35,8.461
2026-06-10 04:15:00,0.999,38.35,8.543
2026-06-10 04:30:00,0.971,38.35,8.719
2026-06-10 04:45:00,0.546,38.35,8.932
2026-06-10 05:00:00,1.77,38.35,8.963
2026-06-10 05:15:00,0.481,38.35,9.305
2026-06-10 05:30:00,0.368,38.35,9.594
2026-06-10 05:45:00,0.429,38.35,9.962
2026-06-10 06:00:00,1.182,38.35,10.59
2026-06-10 06:15:00,5.951,40.97,10.924
2026-06-10 06:30:00,5.643,41.09,11.065
2026-06-10 06:45:00,3.969,41.1,11.074
2026-06-10 07:00:00,1.992,41.92,12.011
2026-06-10 07:15:00,4.214,47.97,11.861
2026-06-10 07:30:00,5.99,54.0,11.668
2026-06-10 07:45:00,12.384,59.89,11.243
2026-06-10 08:00:00,11.391,60.21,11.68
2026-06-10 08:15:00,13.97,59.8,11.12
2026-06-10 08:30:00,10.697,59.45,10.64
2026-06-10 08:45:00,9.883,59.02,10.046
2026-06-10 09:00:00,10.858,58.71,9.615
2026-06-10 09:15:00,9.172,58.26,8.993
2026-06-10 09:30:00,8.159,54.77,8.56
2026-06-10 09:45:00,9.568,57.64,8.134
2026-06-10 10:00:00,13.597,57.15,7.465
2026-06-10 10:15:00,10.786,56.88,7.086
2026-06-10 10:30:00,12.728,56.7,6.845
2026-06-10 10:45:00,11.67,56.52,6.591
2026-06-10 11:00:00,8.702,56.11,6.024
2026-06-10 11:15:00,11.503,55.95,5.817
2026-06-10 11:30:00,9.32,55.88,5.712
2026-06-10 11:45:00,11.925,55.8,5.597
2026-06-10 12:00:00,11.688,58.7,5.1
2026-06-10 12:15:00,12.351,58.61,4.975
2026-06-10 12:30:00,11.268,58.59,4.953
2026-06-10 12:45:00,10.823,58.56,4.905
2026-06-10 13:00:00,10.009,58.24,4.449
2026-06-10 13:15:00,11.411,58.34,4.597
2026-06-10 13:30:00,10.768,58.43,4.726
2026-06-10 13:45:00,10.6,58.57,4.917
2026-06-10 14:00:00,10.695,58.44,4.731
2026-06-10 14:15:00,9.687,58.69,5.091
2026-06-10 14:30:00,11.384,58.95,5.465
2026-06-10 14:45:00,10.456,62.5,5.906
2026-06-10 15:00:00,13.292,59.34,6.02
2026-06-10 15:15:00,12.772,59.72,6.557
2026-06-10 15:30:00,12.329,60.03,7.002
2026-06-10 15:45:00,15.254,60.42,7.561
2026-06-10 16:00:00,14.976,60.6,7.822
2026-06-10 16:15:00,12.831,64.14,8.333
2026-06-10 16:30:00,15.393,64.42,8.755
2026-06-10 16:45:00,18.592,64.75,9.233
2026-06-10 17:00:00,18.189,65.39,10.193
2026-06-10 17:15:00,21.052,65.59,10.475
2026-06-10 17:30:00,25.398,65.81,10.81
2026-06-10 17:45:00,18.6,66.05,11.169
2026-06-10 18:00:00,18.577,63.74,12.304
2026-06-10 18:15:00,17.219,63.76,12.339
2026-06-10 18:30:00,14.09,63.88,12.511
2026-06-10 18:45:00,19.372,63.95,12.61
2026-06-10 19:00:00,20.852,64.6,13.539
2026-06-10 19:15:00,17.803,64.48,13.364
2026-06-10 19:30:00,15.332,61.35,13.254
2026-06-10 19:45:00,13.034,61.36,13.275
2026-06-10 20:00:00,9.098,61.47,13.423
2026-06-10 20:15:00,9.797,61.27,13.142
2026-06-10 20:30:00,10.103,61.1,12.914
2026-06-10 20:45:00,9.969,57.77,12.56
2026-06-10 21:00:00,8.05,57.57,12.291
2026-06-10 21:15:00,7.755,57.24,11.849
2026-06-10 21:30:00,6.781,53.93,11.572
2026-06-10 21:45:00,6.368,50.53,11.198
2026-06-10 22:00:00,6.265,53.5,11.015
2026-06-10 22:15:00,4.553,50.05,10.599
2026-06-10 22:30:00,4.071,46.75,10.386
2026-06-10 22:45:00,4.677,43.33,10.045
2026-06-10 23:00:00,2.837,40.06,9.894
2026-06-10 23:15:00,3.346,39.84,9.637
2026-06-10 23:30:00,3.185,42.83,9.456
2026-06-10 23:45:00,3.847,42.67,9.258
